beer_id,abv,external_brewery_id,ibu,external_beer_id,name,ounces,style
1ad816f2-76e3-48a2-b3f6-028456ba8477,0.068,458,,349,Sunken Island IPA,12,American IPA
d2c084e0-a0f3-4d93-92df-f4b357d7df22,0.058,458,,348,Skilak Scottish Ale (2011),12,Scottish Ale
99bf847b-e1b5-432d-93bf-335a54db8bfe,0.065,510,11,760,Cold Smoke Scotch Ale (2007),16,Scotch Ale / Wee Heavy
34af2d95-069f-4dc0-8e16-391bd0c9b115,0.065,510,65,759,Double Haul IPA (2009),16,American IPA
be853591-fedb-4cd5-8bd8-144e84f01af1,0.065,510,65,758,Double Haul IPA (2006),16,American IPA
c4125d22-38f8-43aa-a47d-7b94d8abe77b,0.055,510,50,87,Eddy Out Pale Ale,16,American Pale Ale (APA)
30e98dec-faf8-4d51-8028-7b70ec3c8c09,0.065,510,65,86,Double Haul IPA,16,American IPA
3f16bf80-e591-4bf4-93f9-7a6b66d26e81,0.065,510,11,85,Cold Smoke Scotch Ale,16,Scotch Ale / Wee Heavy
6ca1804f-bcee-40a2-903b-cf4809766fc6,,84,,2472,U. P. Witbier,12,Witbier
cde1d7f1-b581-487d-b3b0-e118ce13f879,,84,,779,November Gale Pale Ale,12,American Pale Ale (APA)
e298d410-0a2d-4dac-93ac-ffded3447288,,84,,364,Olde Ore Dock Scottish Ale,12,Scottish Ale
b88d45a4-8d19-4ef8-8292-2b5837ff14d7,,84,,60,Widow Maker Black Ale,12,American Brown Ale
943c4fa1-c520-4806-8856-e88c4c95e8b9,,84,,59,Lift Bridge Brown Ale,12,American Brown Ale
7744690a-bb6d-4d12-961f-ef49d1ccc77b,,84,,58,Pick Axe Blonde Ale,12,American Blonde Ale
c20a6448-7df3-4a7a-8cf6-97efcc920aa5,,84,,57,Red Jacket Amber Ale,12,American Amber / Red Ale
328f37e4-2c0b-4bba-ae1f-5f4dbcc2a09f,0.051,102,,2436,Amber Ale,12,American Amber / Red Ale
938735b9-494b-4a15-9e2d-cfe277053bec,0.055,102,,1706,King Street Pilsner,12,Czech Pilsener
efc548cd-4816-4c5e-a659-fe23a2a4f5b7,0.06,102,70,1667,King Street IPA,12,American IPA
c9e945a3-ce41-4adb-980c-89fdab94e603,0.057,102,10,1666,King Street Hefeweizen,12,Hefeweizen
d820a33c-1166-4321-83ad-b5872733374b,0.049,102,,1665,King Street Blonde Ale,12,American Blonde Ale
b7dc18d6-9b82-46c7-8ce5-ed01f9443213,0.063,87,65,2460,India Pale Ale,16,American IPA
10e16254-c7fa-49b6-a20d-9be8563aea85,0.048,87,11,2459,Blackberry Wheat,16,American Pale Wheat Ale
af73e275-f38a-476f-b81c-320ddabf2d1d,0.046,439,18,1274,Longboard Island Lager,24,American Amber / Red Lager
e785359b-3cef-4517-9504-1c9ca773d998,0.046,439,18,1220,Longboard Island Lager,16,American Amber / Red Lager
be716c3c-9eff-40e9-b48b-0a2f76a1672c,0.046,439,18,1070,Longboard Island Lager,12,American Amber / Red Lager
fa4cbe90-6615-4763-b251-9814c7ef9216,0.046,439,18,590,Longboard Island Lager,12,American Amber / Red Lager
6008ceb4-7fec-47a3-960e-5901abe06454,0.04,505,9,781,Choc Beer (2003),12,American Dark Wheat Ale
4966be5f-baae-41b8-a36e-4cf59bfcc785,0.08,354,,1637,Bellingham Beer Week 2013 Collaboration,16,Belgian Strong Dark Ale
d862f42a-0a72-4721-b78e-1b2dbf0e85c1,0.054,332,15,1741,A Slice of Hefen,16,Hefeweizen
3b01aa27-f250-4b4f-82af-0d6cb514a7d5,0.072,332,100,664,Elevated IPA,16,American IPA
3b09f164-ca0f-4213-8206-d7b9d2ac5dc1,0.066,545,30,392,Rumspringa Golden Bock,12,Maibock / Helles Bock
15c45e9f-e15e-4f38-80e1-9f4bd785c312,0.048,545,28,195,Lancaster German Style Kölsch,12,Kölsch
fbc3bed0-ecec-40fa-8689-66a6e5b23952,0.045,59,,2547,Beach Cruiser,12,Hefeweizen
f56b7cba-5b70-41a0-844c-4b45caae7bbf,0.068,59,,2493,I.P. Eh!,12,American IPA
06b06373-5989-443b-ad57-c37e014c04db,0.05,59,,2492,Schoolhouse Honey,12,American Amber / Red Ale
af69f988-ad17-4c80-8042-ba765a53c386,0.055,59,,2491,10 Degrees of Separation,12,English Brown Ale
93ded18c-d5fe-47cf-8b6c-a6dde978d59d,0.05,218,12,2108,Laughing Dog Cream Ale,12,Cream Ale
f31593e7-43ca-4883-8f1e-fccb1d3cc702,0.048,218,9,1397,Two-One Niner,12,American Pilsner
8098038b-f8a3-484f-8112-7b508f4f9d0d,0.064,218,66,1396,Laughing Dog IPA,12,American IPA
93b7912f-3591-44a9-8bb5-0a11bfd11a4f,0.064,345,95,1675,Madra Allta,12,American IPA
9ef812ea-ea57-4d2b-92e1-f2044d25a46f,0.056,345,70,1249,Duluchan India Pale Ale,12,American IPA
ca0d296c-1499-44e8-9d80-079cabfcf0a7,0.05,406,,1445,Lazy Monk Bohemian Pilsner,16,Czech Pilsener
83e5c551-6a9e-4c9e-939d-acbec61d19ea,0.051,537,,475,Yellowstone Golden Ale,12,Kölsch
534f4d13-1c19-464d-bbe4-a0791875df43,0.057,537,,474,Tumbleweed IPA,12,American IPA
6b8821c1-593c-4ab7-ab51-134cb01a8411,0.05,537,,473,Lewis & Clark Amber Ale,12,American Amber / Red Ale
dce23095-be56-4ee5-87ff-69afd773e21c,0.05,537,,472,Miner's Gold Hefeweizen,12,Hefeweizen
5dccef3d-fd41-4543-99b7-f5023077fb69,0.057,537,,471,Back Country Scottish Ale,12,Scottish Ale
e6b7f6ff-253c-40b8-a22e-76bcb15eb22c,0.052,244,30,2036,Getaway,16,German Pilsener
e29fe275-df73-4328-a169-61de793b3ae2,0.06,244,30,1168,Farm Girl Saison,16,Saison / Farmhouse Ale
0d778be3-807a-4940-9ba9-35bde96715e2,0.058,298,40,1832,Adam's Stout,12,American Stout
7757f588-ccd1-4e78-95d2-71070698331d,0.057,298,42,1688,American Hero,12,American Amber / Red Ale
709dc1fa-f81a-44bb-a242-4e92d16d74a3,0.052,298,20,1687,Schweet Ale,12,Fruit / Vegetable Beer
a7d1c591-7c7c-4698-ac6f-3ff5e0cb323b,0.065,298,75,1686,Irregardless IPA,12,American IPA
4ebe9642-4164-47cf-953d-0be44c1c09eb,0.057,104,40,2434,Peach Pale Ale,12,American Pale Ale (APA)
8f838d65-1f26-4181-ad53-82a916a72125,0.06,149,,2332,Deadeye Jack,12,American Porter
712173ff-009e-4974-80a1-7afa2a863a4e,0.075,149,,2330,Pistols at Dawn,16,American Stout
8c76ccc6-bc47-414e-86a8-3d0dae82d7b8,0.057,149,47,2329,Peacemaker Pale Ale,12,American Pale Ale (APA)
3027d37f-79d7-48be-a27e-e04467977121,0.058,149,11,2327,Shotgun Betty,12,Hefeweizen
879dd8eb-37a8-470a-b59c-9d5dfb1652d0,0.061,149,30,2326,Sweet Josie,12,American Brown Ale
a6a001fe-8a35-45d6-a14e-94f769a6122b,0.059,268,42,1926,Long Trail IPA,12,English India Pale Ale (IPA)
bba6b28b-086d-4d6f-af39-e338c8fa2601,0.046,268,30,1924,Long Trail Ale,12,American Amber / Red Ale
184e8980-3cc3-43e3-a7fd-d266bcda8a6c,0.072,268,33,1090,Double Bag,16,Altbier
f481fa86-d589-426a-8e8a-01f14d02ddc7,0.04,268,8,574,Blackbeary Wheat,12,Fruit / Vegetable Beer
24fe0ad9-15fe-4200-9a4f-02a85756be17,0.046,268,30,573,Long Trail Ale (1),12,Altbier
288ceb46-0de0-4f4e-b590-7a6bfec39c0b,0.046,41,8,2584,Gose,16,Gose
c2d37083-72c5-499e-b9f6-19ea7c2f533a,0.048,41,20,2583,Vermont Pilsner,16,German Pilsener
1bebe382-9a65-4d86-aa93-51e6c9b1914a,0.055,41,,2582,Mosaic Single Hop IPA,16,American IPA
7c0a0c98-8cda-42b9-869d-eef805a0ecef,0.045,41,,2581,Lost Galaxy,16,American IPA
0abe494f-82fb-4c17-beb7-9f43b7c259d6,0.062,430,65,1309,Face Plant IPA,12,American IPA
095c783e-19a3-4480-9463-6de75de78a15,0.056,430,55,1308,Rhino Chasers Pilsner,12,Czech Pilsener
80ca6c7c-ad28-4079-a28b-3a0658d2943c,0.052,377,29,1571,Slow Hand Stout,16,American Stout
c7dd6cbf-5e85-44f3-9a29-4471a484f2cb,0.062,456,,1204,Hips Don't Lie,16,Hefeweizen
fa3254b4-7edb-4f39-9257-70cf4d492aa4,0.052,456,,1122,Ride Again Pale Ale,16,American Pale Ale (APA)
360a49aa-812b-41a1-8acf-6ea6bfc3fa90,0.048,456,,700,The Farmer's Daughter,16,American Blonde Ale
697a3d91-478e-4054-baba-da8d47e7ba8f,0.038,245,18,2033,Pub Ale,12,English Dark Mild Ale
e8b412fc-9f78-498a-8e1c-b6be5d373598,0.051,245,31,2032,Ballistic Blonde,12,Belgian Pale Ale
d4b1e7a9-68b0-4c28-912c-f1de74f56c5a,0.054,158,,2311,Knotty Pine,12,American Pale Ale (APA)
6c730b65-8467-41e3-bf16-49ae0b3fe8d9,0.053,158,20,1153,Lumberyard Pilsner,12,American Pilsner
01234df3-0faa-481a-acbb-a5fcc2ad1fdf,0.061,158,,355,Lumberyard IPA,12,American IPA
6cc08b79-83c8-41a3-b5e0-48a1c002d4b9,0.058,158,,125,Lumberyard Red Ale,12,American Amber / Red Ale
9a77b690-0ce6-4d20-8501-c938e6e8746e,0.05,485,,962,Mac's Highlander Pale Ale (2000),12,American Pale Ale (APA)
3a8489b4-c0b0-4c10-ace1-b22e81ceeab1,0.051,485,32,961,Mac's Scottish Style Amber Ale (2000),12,American Amber / Red Ale
f8dab206-6d1f-4cbd-aced-1f80d681e7c1,0.05,400,,1475,Macon Progress Ale,12,American Pale Ale (APA)
e8a6d67e-2696-4e68-937c-3311be2a1ab5,0.055,400,,1008,Macon History Ale,12,American Brown Ale
7f674d3d-b481-4069-a0b6-ebbde295aec2,0.099,91,,2454,Galaxy High,12,American Double / Imperial IPA
336baaf7-7551-4902-a7c4-57dee392482d,0.043,91,18,2209,Sol Drifter,12,American Blonde Ale
3720cebe-963b-4c59-8205-6dfacf242bff,0.085,91,,2133,Thunder Snow,12,Winter Warmer
24457df3-165a-4b70-8a03-1d89466572bc,0.079,91,18,1994,The Great Pumpcan,16,Fruit / Vegetable Beer
295e312b-35c8-4bcf-989a-cb0dcda98f76,0.047,91,11,1816,LIFT,12,Kölsch
dac9eea4-181e-4c47-9026-2e3cbbc39c21,0.05,91,40,1815,SPRYE,12,American Pale Ale (APA)
3de63c20-e9c1-42e1-9f44-8a105b1fafb4,0.069,91,70,1126,Psychopathy,12,American IPA
d7388bd3-ff24-4714-b1ce-29a5c0fac7cf,0.07,91,32,1125,Gnarly Brown,12,American Brown Ale
0ae1b72d-3232-486e-bee9-3159504be6cb,0.06,91,30,1124,Happy Amber,12,American Amber / Red Ale
c8451e47-7f27-47b2-a5b0-35748f164fa2,0.051,303,20,1813,#9,16,Fruit / Vegetable Beer
21bbf7cc-af5d-4ee9-8396-3f7896d4e8eb,0.055,303,13,1113,Elder Betty,12,Hefeweizen
80c398bd-84d5-40e8-ba21-316d55775a95,0.051,303,20,360,#9,12,Fruit / Vegetable Beer
a51275d7-53b3-4a91-9527-a489b11e2c7a,0.042,534,,511,High Country Pilsner (Current),12,German Pilsener
560b12bf-ca21-4e99-8533-5ab8b408e24e,0.065,534,,75,Epic IPA,12,American IPA
159e11d9-dac0-4baa-ac4c-35877e8eef5a,0.042,534,,74,Golden Trout Pilsner,12,German Pilsener
5c6246f2-33bc-405b-96ad-9ba4dd746b69,0.045,534,,73,Real McCoy Amber Ale (Current),12,American Amber / Red Ale
27a1b914-04e9-4fb8-9c76-6235fef6f32c,0.072,356,,1628,Festivus (1),12,Winter Warmer
1ce0ae99-058f-4c6a-b149-34f807f0248f,0.067,356,,1626,Manayunk Oktoberfest,12,Märzen / Oktoberfest
69b99eb7-32fd-48e4-b6b3-57b5ad4d2836,0.045,356,21,1625,Belgian Style Session Ale,12,Belgian Pale Ale
71edb6a0-a91d-4963-950b-2cace7da9104,0.055,356,,1624,Manayunk IPA,12,American IPA
5ec6279e-6ba1-447a-819a-315b104074a2,0.055,356,,1600,Yunkin' Punkin',12,Pumpkin Ale
6b119f37-8890-47f0-81ef-2e7e6e6f0d55,0.05,356,18,1484,Summer Paradise,12,American Pale Wheat Ale
1a1a4571-aa2a-4833-94f4-0dfeef5956ba,0.09,356,30,1356,Monk from the 'Yunk,12,Tripel
ab8683fc-f5cd-4bab-a87f-cfe342b10c1e,0.06,356,14,1355,Schuylkill Punch,12,Fruit / Vegetable Beer
4011a0d6-9e17-4a9a-bb09-9a1d3b84b880,0.085,356,85,1334,Dreamin' Double IPA,12,American Double / Imperial IPA
a674dd4c-bccc-46c2-a830-be3bdb48b14e,0.099,346,93,1674,Chaotic Double IPA,12,American Double / Imperial IPA
76d9b4e7-a1c6-42c9-8776-1f15de9817f6,0.08,346,88,1673,Manzanita IPA,12,American IPA
f080c750-df3a-49c4-a4be-71be4f305817,0.06,346,25,1672,Riverwalk Blonde Ale,12,American Blonde Ale
f9636a41-b25d-4579-8b0c-28cea4c1f732,0.095,346,49,1671,Gillespie Brown Ale,12,American Brown Ale
12ca00ee-7f47-4d83-a03f-4455e7764615,0.066,346,44,1670,Manzanita Pale Ale,12,American Pale Ale (APA)
f4693d7e-06ce-48d5-bee0-86c57c1bfe8d,0.047,443,,1262,Marble Pilsner,12,German Pilsener
5396f2a0-e620-42d1-b7c4-8bc9f12f8412,0.062,443,,845,Marble India Pale Ale,12,American IPA
d865518a-328f-4ece-b248-250544695ce7,0.072,317,,1783,Toughcats IPA,16,American IPA
eb06d446-7c18-4436-81f3-300eed621d7c,0.05,317,,1717,Tug Pale Ale,16,American Pale Ale (APA)
4acccb3e-18e2-407f-b593-5a3744c1db04,0.099,317,,1716,Sexy Chaos,16,Russian Imperial Stout
f8de66c0-fca4-411c-95be-5e5667871711,0.063,317,,1516,Ace Hole American Pale Ale,16,American Pale Ale (APA)
29d8164f-04ca-4ffa-b0a3-3994d5ff92c8,0.097,317,,725,Cant Dog Imperial Pale Ale,16,American Double / Imperial IPA
b8389eb6-bc4e-42dc-b626-9ae00a9459ef,0.05,161,20,2308,River House,16,Saison / Farmhouse Ale
cdf49b06-5725-4e64-84d4-62e2f23655d4,0.065,161,47,2268,Pretzel Stout,16,American Stout
ae1e2d74-3ef6-4441-9f55-5369df80d3d2,0.05,161,35,2197,Rubberneck Red,16,American Amber / Red Ale
6b007809-63e3-405a-bbf0-82a9f9657550,0.08,161,,2120,The Imperial Texan,16,American Double / Imperial IPA
e550fe32-c818-4a49-a053-62eb99c28c99,0.08,161,,1234,The Imperial Texan,12,American Double / Imperial IPA
1c831561-d5f2-414a-9bf7-56f73e5040f1,0.05,161,,1233,Day Break 4-Grain Breakfast Beer,16,Rye Beer
b53912d1-436c-4adf-a1e3-c4b560093784,0.05,161,,1232,River House Saison,12,Saison / Farmhouse Ale
73b6b54d-1eab-49ab-bcb2-2390daf11119,0.065,161,,1231,There Will Be Stout,12,American Stout
e28fc269-4d5b-40be-917b-fd018a4c5f3b,0.065,299,60,1831,Our Legacy IPA,12,American IPA
6cc1b6b7-cf57-4f0d-9010-dbf01c243d4b,0.042,299,,1359,Saranac Shandy,12,Shandy
fc201b78-3ad0-4f72-9b6c-aecc86dd4780,0.065,299,60,1135,Our Legacy IPA,16,American IPA
25db1d98-0a23-480a-a6f4-26c4e781bdb4,0.051,299,,960,Saranac Golden Pilsener (2003),12,German Pilsener
d292b232-e77a-4438-b3cf-5c96e604e25e,0.045,299,,959,Saranac Adirondack Light (2002),12,Light Lager
ff01883a-e9a3-4b18-aae8-bd2a1894ac8b,0.045,299,,958,DAX Light (1998),12,Light Lager
47a0c3ac-a403-44e0-a623-e85ea2cc4bbc,0.048,299,,957,Saranac Traditional Lager (2000),12,American Pale Lager
c14921b6-a5dc-4b68-8b63-2c7fd75198de,0.047,299,,956,Pomegranate Wheat (2008),12,Fruit / Vegetable Beer
76fc2aa7-0f54-47ac-a09e-c0a0ac0a93aa,0.05,299,12,773,Blueberry Blonde Ale,12,American Blonde Ale
e98f553b-17b0-4e54-adde-fd20aa41c449,0.06,299,,686,Saranac White IPA,12,American IPA
7df7c290-227d-4a3c-aff9-c524ff1ef91b,0.047,299,,453,Saranac Summer Ale (2011),12,American Pale Wheat Ale
77cb2433-b0df-4bd1-8281-781ed8cb68fb,0.055,299,,150,Saranac Pale Ale (12 oz.),12,English Pale Ale
d847dee7-98be-462c-ac7a-b00ed8312b28,0.055,299,,133,Saranac Pale Ale (16 oz.),16,English Pale Ale
4357e633-cbd6-44bd-bbdc-e68efe6a34dd,0.051,375,20,1578,Lahaina Town Brown,12,American Brown Ale
ec816f47-aa55-4270-8030-e9ea30254330,0.055,375,,1429,Pau Hana Pilsner,12,Czech Pilsener
57764cfb-286e-4d71-a88b-00c2c8c98d4c,0.05,375,,1271,Lemongrass Saison,12,Saison / Farmhouse Ale
fe92a495-f5d3-4df3-aac5-feea56ee81f7,0.07,375,,713,Aloha B’ak’tun,12,Belgian Strong Dark Ale
f0fd869a-2730-4600-9d83-eea5f14a7b93,0.082,375,,712,Liquid Breadfruit,12,Fruit / Vegetable Beer
2bd92686-190b-47cc-a472-0ef38071f009,0.065,82,70,2230,Ranger IPA,12,American IPA
fd8e2d0f-1343-4816-9f7d-e61a51679b59,0.06,375,24,690,Sobrehumano Palena'ole,12,American Amber / Red Ale
a7904495-d5c3-4ec2-b304-a2796fae670b,0.05,375,12,547,La Perouse White,12,Witbier
6279718b-5d26-4312-877b-c132f617bede,0.068,375,68,435,Flyin' HI.P.Hay,12,American IPA
4c5c0de7-8c8b-402c-b72f-85b8e266c800,0.055,375,15,313,Mana Wheat,12,American Pale Wheat Ale
f1c138db-5970-49d5-97e5-6c87bc29bdff,0.045,375,18,33,Bikini Blonde Lager,12,Munich Helles Lager
62fffff0-1832-43f0-b501-4c967d181a11,0.057,375,30,32,CoCoNut Porter,12,American Porter
de07aeea-cc29-4a38-9b9b-5cf9cfe3cb7b,0.062,375,65,31,Big Swell IPA,12,American IPA
0adc3d2d-3ba1-4183-b0b6-8c105b10ad85,0.037,448,34,1237,Pit Stop Chocolate Porter,12,American Porter
55aaf80e-d817-44c1-a2fa-51c5d6ddc4c3,0.037,448,21,1236,Pace Setter Belgian Style Wit,12,Witbier
f397eb37-b33f-49ca-913e-8f07c7857eb8,0.037,448,53,1047,Back in the Saddle Rye Pale Ale,12,American Pale Ale (APA)
39b0b927-590e-4d4d-a5d7-ed9de64e826f,0.069,254,,1986,Bushwhacker Cider,16,Cider
6dee1501-39b5-41e3-9fda-7966e754a8d1,0.069,254,,1985,Weim-R-Iner,16,Cider
bb4ad1ee-59fb-42c7-af68-930db2afaf45,0.069,254,,1984,Cherry Bomb,16,Cider
4dbafe50-e61f-4d17-9468-b2b4fbfaedbc,0.072,203,75,2186,Tsunami IPA,19.2,American IPA
84bd3390-4ab0-4aac-b974-a65c58781dd9,0.072,203,75,2185,Tsunami IPA,12,American IPA
588d5dc1-f195-4bb0-bc21-9ae50cd608b4,0.042,203,22,2184,Humpback Blonde Ale,12,American Blonde Ale
8c1f73cb-5c72-4ef0-bdb6-f32791c225af,0.052,203,27,2178,Hawaiian Crow Porter,12,American Porter
09372c0f-0c68-4aca-ab82-6f495c7dea6f,0.052,203,23,2177,Volcano Red Ale,12,American Amber / Red Ale
f96311df-873a-47c9-ab32-878cc67f2b9c,0.054,203,42,2176,Mauna Kea Pale Ale,12,American Pale Ale (APA)
e4046547-725d-4583-a1e5-cfac39e39307,0.053,393,11,1508,Shark Bait,12,Fruit / Vegetable Beer
03217517-0115-4a51-976a-f6e18b07503c,0.053,393,30,1507,Gator Tail Brown Ale,12,American Brown Ale
19cfd38d-3f24-4ce6-b748-24ce7a450c37,0.071,393,62,1506,Miami Vice IPA,12,American IPA
d50b92ef-334b-4d26-97a5-5e6671d81f20,0.053,393,16,1325,Big Rod Coconut Ale,12,American Blonde Ale
2e2e19f4-b8f1-4094-b3f8-a618f69964b6,0.056,552,,174,Mickey Finn's Amber Ale,12,American Amber / Red Ale
59183618-7d61-47d8-a118-b931f3826db1,0.063,223,61,2093,Pleasure Town,12,American IPA
6d84a8c6-9298-415a-b533-c6cd206e7c87,0.063,223,61,1814,Pleasure Town IPA,12,American IPA
038b9f3c-0b68-4bf0-8bc3-86e24be06c91,0.048,223,12,587,Snowshoe White Ale,12,Witbier
c809dc5d-98b0-4fcf-b8da-fd7b9d6a425e,0.05,223,24,586,Kodiak Brown Ale,12,American Brown Ale
36fa1195-4527-4d07-8f39-64249467bf0e,0.057,223,70,434,Sockeye Red IPA,12,American IPA
63c6ed80-0ca8-4080-8540-354eb277e57a,0.08,3,100,2668,Habitus (2014),16,American Double / Imperial IPA
0d54698d-59e7-49b7-be85-321dd5c16355,0.075,3,85,2667,Solis,16,American IPA
06b5a43b-5626-4729-9734-587ab330c2fb,0.06,3,24,2666,Jucundus,16,Wheat Ale
e65c2aec-8c23-4860-a3ff-9ece1ee89920,0.08,3,100,2664,Habitus,16,American Double / Imperial IPA
4e5dd6ad-7e90-4524-82f1-539cc59cd1ca,0.063,3,30,2663,Grazias,16,Cream Ale
dc880f70-f65f-43c0-a14d-b1145ddda314,0.058,3,28,2662,Claritas,16,Kölsch
2aed70d4-3bac-435a-8f33-205e9ac6c8a5,0.083,65,,2535,Vinyl Frontier,24,American Double / Imperial IPA
94665987-c601-4c10-897c-58f546edc0bc,0.08,65,,2534,Disco Superfly,24,American IPA
2b07f54c-e818-49e0-a422-c53b0ae755b2,0.075,65,,2533,Misty Mountain Hop,24,American IPA
18b4b7c9-927b-4d73-93b7-dd33a5f547c4,0.075,65,,2532,One-Hit Wonderful,24,Belgian IPA
498ed2c2-8ad0-4977-b96b-741a115662e5,0.065,65,,2531,En Parfaite Harmonie,24,Saison / Farmhouse Ale
d7ab0cdf-de32-4730-953c-825ac8f58820,0.043,65,8,2530,Daft Funk,24,Berliner Weissbier
d8d6b2f6-8bcb-421a-94f3-023eea9452e1,0.075,65,,2529,Love In An Ellavator,24,American IPA
4b3b019c-ddac-4e0a-98fb-59a42005196a,0.053,65,,2528,Spin Doctor,24,American Pale Ale (APA)
58910ece-540b-4410-83d0-dfad57de721b,0.05,363,,1612,Keeper (Current),12,American Pilsner
d97857a8-184f-4dd0-a8d4-7c93f89c377e,0.068,363,,1611,Better Half,12,American IPA
0c43f4de-8b5d-4e6a-823c-97809b536046,0.048,440,,1273,SNO White Ale,16,Witbier
0965923d-32e8-41e9-a042-d3d199015900,0.048,440,,365,BRIK Irish Red Ale,16,Irish Red Ale
5f41fb32-53fa-4d0b-b6f7-b0b7c313d4d4,,440,,273,AXL Pale Ale,16,American Pale Ale (APA)
dfa2b5aa-a8a0-4209-8f25-2eccc19f17d9,0.087,284,80,1884,Hop Freak,16,American Double / Imperial IPA
261a8b18-1494-4bb0-916a-aa9e4ab81f12,0.051,284,24,1272,Louie's Demise Amber Ale,16,American Amber / Red Ale
5bf1b96e-1b3d-4b30-ae7e-47255831346e,0.075,284,51,1080,Hop Happy,16,American IPA
b5d8c59c-2a08-483b-9ecb-4803f34d16e9,0.065,284,20,932,Booyah Farmhouse Ale,16,Saison / Farmhouse Ale
5418eca3-0a0a-4b69-b2cb-563d5bb6fb5f,0.092,284,,776,O-Gii,16,Witbier
ef24d9b2-ccff-4470-9eb4-b22a54990c69,0.048,284,18,172,Flaming Damsel Lager (2010),16,Vienna Lager
0dca478c-9895-406d-8d4f-a96a3a8ba177,0.051,284,24,171,Louie’s Demise Immort-Ale (2010),16,American Amber / Red Ale
fccb0c25-b4f1-420d-8ed0-b68674f5f9fb,0.099,134,,2361,Axe Head Malt Liquor,24,American Malt Liquor
0145aea8-0506-475b-814b-6e93a005090d,0.054,134,,2359,Huber Bock (2014),16,Bock
8e4fba4d-85a0-4db2-89e4-32297e7e6961,0.04,134,,2358,Minhas Light (2012),12,Light Lager
b2de42f6-6a5f-496f-b2a1-5d36f321e1ee,0.05,134,,2282,Huber,12,American Pale Lager
ea217f8e-f13a-4210-9b4f-631bb583042d,0.062,134,,2281,Clear Creek Ice,16,American Pale Lager
e670e855-4559-4af7-8cf9-ad4d64ef5428,0.062,134,,2280,Clear Creek Ice,12,American Pale Lager
314ebd3e-619c-49c6-97a4-dfa9af9f5f52,0.055,134,,2279,Mountain Crest,16,American Pale Lager
aae14e38-19b2-41f5-875a-918c79abd26b,0.055,134,,2278,Mountain Crest,12,American Pale Lager
4c5dec07-7ad9-4e0f-8d6e-797ce8da8619,0.055,134,,2277,Mountain Creek (2013),12,American Pale Lager
4f58e990-3ca0-42db-8fe1-a29a630ea36c,0.05,134,,2276,Boxer,24,American Adjunct Lager
0fa0b2cd-f3f0-4ec1-b260-3728df458a6c,0.042,134,,2275,Boxer Light,12,Light Lager
76d705b4-ab3e-412e-b86b-bd434c676512,0.055,134,,2274,Boxer Ice,12,American Adjunct Lager
0813028b-5f67-4744-ba7a-938976d614bf,0.05,134,,2273,Boxer,12,American Adjunct Lager
8ceeb0b2-5ac6-405a-a93e-5bd0415b0d1b,0.05,98,,2442,Cortez Gold,32,Belgian Pale Ale
6eba27e9-f4a5-4229-851b-55ed099f4721,0.068,98,66,2441,Mission IPA,32,American IPA
7d1f97a4-ae41-447c-95a5-70a821d1b60b,0.048,98,44,1460,El Conquistador Extra Pale Ale,32,American Pale Ale (APA)
38b6a34e-5749-4bfd-b7ee-4627cad3a585,0.092,98,75,1459,Shipwrecked Double IPA,32,American Double / Imperial IPA
44df0544-67c9-45a7-a0d7-035f875d387d,0.04,399,,1476,Squeaky Bike Nut Brown Ale,16,American Brown Ale
b5f05fed-121b-4a7d-94e7-b73fe768b4f4,0.04,399,,902,Dead Horse Amber,16,American Pale Wheat Ale
fc0e02f0-c942-4c23-84d7-51bbf3031822,0.04,399,,645,Rocket Bike American Lager,16,California Common / Steam Beer
ef88264b-63f4-4ac5-80f0-ba304432f208,0.04,399,,644,Johnny's American IPA,16,American IPA
c177685b-eef9-4f6e-8743-e466a28a74ee,0.055,547,,337,Boneshaker Brown Ale,24,English Brown Ale
f10804e5-5d0e-41ff-ad19-dde3d524cc46,0.056,547,,336,Iron Mike Pale Ale,24,American Pale Ale (APA)
3c396b9b-ae1a-4d59-88fa-d7ae6417fbee,0.042,189,,2236,Monkadelic,12,American Pale Ale (APA)
c3acf42f-e01f-492f-8fad-86b6df8343bf,0.075,209,85,2159,City of the Sun,16,American IPA
09429666-099f-472f-8709-7ea2514db12a,0.068,209,75,2157,Booming Rollers,16,American IPA
deb9e266-8f16-49a1-a024-f051200baa87,0.052,209,50,2156,Oneida,16,American Pale Ale (APA)
a8eb433f-4991-4624-a8d3-8b6f45bcf290,0.067,209,75,2154,Aurora ,16,American Amber / Red Ale
37a4f74c-3b32-4791-839c-2d06596d07e4,0.055,209,30,1495,Lomaland,16,Saison / Farmhouse Ale
806e343d-112e-4c76-95c6-de2a568d0124,0.047,209,46,1494,Fortunate Islands,16,American Pale Wheat Ale
eff98da1-b57d-49dd-9c5a-12e36c9cc234,0.058,209,40,1493,Black House,16,American Stout
1dcad064-043e-4293-8f23-6ef31a9b6a99,0.065,209,115,1492,Blazing World,16,American Amber / Red Ale
7317bc78-63f4-4e9a-9a40-8729fc044339,0.05,549,,327,Wapiti Amber Ale,12,American Amber / Red Ale
05098833-1c94-4598-9060-78e89739c0b4,0.054,514,,719,Sweet Georgia Brown,16,American Brown Ale
6a72cffe-25b1-4ae4-8821-a5995a03fc34,0.087,514,,718,Rich Man's IIPA,16,American Double / Imperial IPA
